age,gender,city,interest_category,media_spend,impressions,click_through_rate,view_time,ad_creativity_score,brand_familiarity,purchase_intent,ad_performance
20,Male,Mumbai,Technology,650185,734303,2.0653709392824413,2.6034851794825125,8.479832864128753,9.406843762803648,6.862722608856078,Medium
40,Female,Hyderabad,Fashion,551629,1236713,4.6467340341464665,3.5602611761055005,8.311538846278381,3.5104477717554516,3.8896678993757487,Low
25,Female,Mumbai,Healthcare,300715,857513,3.005893694676423,4.580244619832692,9.66699079753144,1.0475316622445956,3.433412804958558,Low
58,Female,Mumbai,Technology,448288,1043754,0.5580027959381029,4.226857506335502,6.424684355402987,8.548753378675867,4.73607308761174,Low
20,Female,Chennai,Entertainment,421009,863753,4.952500663367715,4.331015201334744,9.705214601617962,6.100995709691761,6.042689648071835,Medium
22,Female,Mumbai,Entertainment,532476,1175752,0.5242325869841684,2.548291764984559,5.8492352581186084,8.481421411043364,4.046981818991932,Medium
54,Male,Mumbai,Travel,483404,1004457,2.389321444354931,6.526115099439705,9.41674595323213,6.859605897367822,5.098733686478059,Low
58,Other,Mumbai,Entertainment,656922,901592,0.8569602435923618,2.71444595785681,9.934275310085882,6.626781335178598,3.249715759420035,Medium
37,Female,Delhi,Food,492010,816641,2.6189895739833235,1.0,9.325984277811026,6.876716490364468,5.097545462791766,Low
54,Female,Hyderabad,Entertainment,517882,1041202,2.3938062977959498,1.9442841907976,2.6845979452966406,1.4532539677295466,2.8924906163812167,Low
21,Female,Delhi,Fashion,490050,1540177,1.5373456344573508,3.9676233432181887,5.195001530409303,8.913452816608338,3.2080476013709616,Low
37,Female,Pune,Entertainment,448645,708874,2.4657447916591004,3.328451089880935,4.581954027746752,8.448299471933737,3.870331957205259,Low
54,Male,Bengaluru,Food,421499,682764,1.1078029938699343,3.972806535148636,5.151994483451038,1.4168898015738747,2.768032677462364,Low
47,Female,Mumbai,Food,374181,1054120,1.5347156337177958,5.439790519615807,9.039612792963373,2.6980488195583288,4.489191606152514,Low
48,Male,Hyderabad,Entertainment,393125,692396,1.3489633935077565,6.378793279824365,8.495068509815203,4.4554836489334715,3.314620578814125,Low
44,Female,Pune,Healthcare,566594,1077473,2.0645588912765582,3.3806157985216316,1.3357000429825776,9.10313458238361,3.735900476867553,Low
23,Male,Bengaluru,Technology,572069,1030331,2.119550915289069,2.3030578378498916,3.403090151256476,1.6226177188457598,1.1615176454170864,Low
36,Female,Bengaluru,Technology,388321,1005432,3.434030271663563,4.242431941637857,2.8401873904421295,4.895343982338304,3.1440977670859147,Low
57,Female,Mumbai,Travel,443048,865760,3.3049384387547467,2.9388561989542943,4.927628214483057,1.184635839510158,0.5920159929189841,Low
41,Male,Chennai,Finance,650418,1177750,1.2896459515783727,3.2925477599176984,1.5497862128667248,3.091736710935918,2.9340426543042066,Medium
22,Female,Bengaluru,Fashion,494857,882075,2.5863364156218145,5.152786194992094,1.2744081924779143,7.754948008185257,1.9863590441510897,Low
56,Male,Bengaluru,Technology,326090,1478659,0.586730799223783,3.8359617729992848,2.2685602949062527,2.967332722222376,2.046231501832415,Low
31,Female,Mumbai,Finance,402161,975017,3.664671905522184,2.9261107869579233,6.541938611710889,3.1992204614626343,4.122119678605801,Low
30,Male,Hyderabad,Fashion,337574,1114792,3.0754497194540913,3.2208799245999042,3.527853010313849,5.287147922874921,3.4087332784098288,Low
25,Male,Kolkata,Automobile,613223,1011549,4.0565853797052975,3.660050855895077,9.55156151009529,8.12675321483863,4.951915329725519,Low
56,Female,Hyderabad,Healthcare,484305,949022,4.216820050647417,4.16065166245191,3.6400545095980723,2.8785422147408983,-0.477748448519725,Low
43,Male,Hyderabad,Technology,279312,1080426,1.3184992603440053,3.259990810072173,5.408427039430779,4.330928581469375,2.47367722937207,Low
26,Male,Bengaluru,Automobile,438216,1331932,0.8622727707339319,2.329304848789734,6.109861233382174,1.1907013694112627,1.8181855007802201,Low
50,Female,Kolkata,Healthcare,627954,994988,0.6398879221565018,4.77372570850266,9.729305859533985,1.8946282855657839,5.47570945634662,Medium
36,Female,Mumbai,Finance,438044,779280,3.3522337354281615,3.245270924331823,6.791558247590013,3.5192603123958897,3.2545476803390008,Low
18,Female,Delhi,Technology,546613,937598,4.060484792255193,4.9802865590623915,8.079245640155218,4.902542746341306,4.6923453492589715,Low
52,Male,Hyderabad,Food,498846,887965,1.4083846340315258,1.77112289532871,2.661985591452247,6.6862669583583,3.1471148483152573,Low
29,Other,Chennai,Technology,421414,1209277,0.8593512416542819,4.6396709697539915,7.6845314016885045,6.229949712859494,5.383373666047608,Medium
36,Female,Hyderabad,Fashion,627118,920527,2.373916958778439,5.148464388836565,1.3539517706086652,7.2068313047574915,2.2943718459078437,Low
47,Other,Kolkata,Entertainment,652964,945323,1.8932936853344868,5.150500546572054,1.1415389583793063,9.08561743082688,3.105210468337903,Low
33,Male,Bengaluru,Technology,457541,906913,4.937732315236177,4.0696566164339485,5.72958762079,2.8553097532918486,4.6012374629195625,Medium
29,Female,Mumbai,Technology,443221,890043,4.613804744693789,4.2310533433273925,1.559074947885012,4.350153106494883,1.8927758378683612,Low
47,Female,Pune,Food,621377,1274054,4.832911481631778,2.5890293696142193,4.167009025502466,8.207056683278754,4.994195010697421,Medium
31,Female,Pune,Travel,423681,808088,0.2981076542850964,2.801642666067288,4.129554935387931,1.8948528461017833,3.9538666204194852,Low
57,Female,Chennai,Travel,580529,1058152,2.0820828730914034,4.603095846892838,2.6505799717036416,8.290136685822104,3.6271071990302604,Low
30,Female,Hyderabad,Entertainment,561170,673277,2.800314983762811,2.990253980112014,5.9360524764358855,8.626629696338124,2.995318170577752,Low
56,Male,Delhi,Food,455472,1121118,2.694906660954634,5.174320132723299,2.4965305438283623,6.499288207588581,4.360222096001091,Low
30,Male,Ahmedabad,Finance,624229,916916,2.25256617280285,2.010328107283678,6.8542540719958485,8.743309059585954,6.161666959009479,Medium
41,Male,Pune,Technology,486055,807320,2.3167509743891808,3.505007132414783,3.908003750316605,8.500452906895802,3.034093096464074,Low
48,Other,Chennai,Food,437183,1219508,2.0963385318360013,3.95712519302982,7.72731115555203,6.923028726048515,5.903548571942596,Medium
20,Female,Delhi,Finance,434242,727667,4.486599910340215,4.7298413041030205,2.066350404799958,8.099128725732475,2.4554960755492314,Low
26,Female,Chennai,Automobile,506235,1197291,2.911523971436799,5.186920651562816,4.686074359702249,4.279556617806003,3.1723750170353053,Low
20,Female,Bengaluru,Finance,698079,1204507,3.0185642827760786,2.611204044068767,4.398141851085144,7.927636131212879,3.754583341511994,Low
41,Male,Bengaluru,Finance,407646,1163998,1.9441641619982044,5.010714099615319,4.779367247340367,7.738846765234214,4.855832690994955,Medium
22,Male,Bengaluru,Entertainment,418727,1171634,0.7107162861512468,3.0602089913907897,1.9898723713540782,3.656039421635501,2.345567660411115,Low
28,Female,Mumbai,Travel,362570,1092050,4.5992854443044076,3.008156548431336,4.20821964511933,1.355072600534223,-0.57264088882365,Low
34,Male,Kolkata,Technology,491766,1045717,1.953861714425087,4.805195163269049,6.3085885085668,2.022575466260591,4.492141616876263,Medium
25,Female,Hyderabad,Technology,659577,797979,4.816823448856014,3.1681370395173394,9.364559720306229,2.87303727471377,2.7127708380556106,Low
54,Female,Ahmedabad,Travel,505951,823428,4.642592013683566,5.03366836820631,2.6110814861715177,1.1962223267274013,1.3325169638490024,Low
30,Other,Kolkata,Fashion,387060,597890,4.073069837183897,3.8367107091009793,6.942847728285232,8.014922825253013,3.9451985211468035,Low
33,Male,Chennai,Finance,588937,915505,4.739922802554789,2.9166943675539945,3.605518498604411,5.560859370269727,1.6993671005619413,Low
44,Female,Delhi,Automobile,467813,794017,3.990694643497794,5.251015108330112,2.4977464567830303,8.619089265185547,3.5265177217795616,Low
48,Female,Mumbai,Entertainment,619377,1041413,3.4419611175220557,3.164596017067727,2.283975747231286,5.242921981337156,1.9559001874778459,Low
19,Other,Delhi,Technology,572321,801889,2.6845231586990876,2.642894447035864,6.252300055585456,4.4465296162608405,2.3523983972704756,Medium
35,Male,Delhi,Finance,563068,1442341,3.122261713882618,3.5614674471016463,2.840496134062695,7.379497709539454,2.655380886929126,Low
39,Male,Mumbai,Automobile,328583,785312,0.29365696497670407,3.363116356162847,1.2170066944634232,1.8842716028464372,0.6610932495461179,Low
32,Other,Ahmedabad,Technology,585031,972251,4.595131215887451,4.670473266352161,4.302526674470197,2.8912298232533096,2.965966637907002,Low
48,Male,Bengaluru,Finance,654885,763186,0.9298946106788639,4.067788867679654,3.070143147009118,4.814405478439973,1.0842805860437226,Low
34,Other,Delhi,Fashion,588221,1300332,3.5654058436641285,4.723293507936212,2.248551876356246,6.235179229032721,1.6316824123625704,Low
40,Male,Hyderabad,Food,634456,1102179,4.964946011602576,7.57939049803751,6.050593553384808,7.133705340422299,4.860733969624211,Low
45,Female,Chennai,Finance,370057,892321,1.380377159923686,3.5736430000021597,9.88372644072481,3.786806781856495,3.3070575481049787,Low
41,Male,Pune,Travel,441826,979386,1.634314968325353,4.241460199235234,5.560741217725385,7.399043006586533,3.3587624562037655,Low
21,Other,Mumbai,Entertainment,446063,1333166,2.3384915493001825,3.6945849415992607,8.140408219183186,3.8936603629813242,4.633276569086001,Medium
21,Other,Delhi,Finance,467042,778805,3.4754376600943404,5.629114860432598,1.5910664413891094,3.4059869482129037,2.2809608105551313,Low
29,Other,Delhi,Travel,439321,919475,4.60481562187851,4.052936257763015,4.359196664939626,7.390629848265857,4.435460084649104,Low
25,Female,Bengaluru,Finance,273597,929968,4.269215133751081,3.3440887227157052,2.077675440178603,3.3583609311924913,2.539048709370288,Low
34,Other,Ahmedabad,Technology,580019,643684,1.8627778922422673,1.4987506694163342,7.154469918482963,5.378946934577297,5.063211370107842,Medium
39,Male,Ahmedabad,Food,489921,1180103,4.0837459532060665,4.283502771073332,2.062676249883283,3.6537878193481013,1.6726512200881023,Low
45,Female,Hyderabad,Fashion,476183,989261,4.112545808999307,2.8935591324388525,3.9122257468378203,3.6738198778950943,0.1516916992270292,Low
47,Other,Kolkata,Travel,754286,1226818,2.1910147222778935,3.751946374639339,8.828918541007695,2.4210853765338363,4.4304886710091065,Medium
55,Female,Chennai,Healthcare,370254,1210317,0.4992119227737481,4.335284524667161,3.925395952016189,7.494777199483338,5.10230724623545,Medium
25,Female,Mumbai,Entertainment,477521,1272611,0.21734614312311962,2.808691874422731,1.7154221975036417,3.9560899669240577,4.194614762887579,Low
18,Male,Pune,Fashion,428049,598124,4.626713668966217,4.4818615254531124,1.2787579144042827,8.130114274151271,3.1088245412436994,Low
58,Other,Mumbai,Automobile,642300,952507,3.47123808282915,5.054672234286038,6.374602486436109,8.852165727868679,5.903051804697025,Medium
33,Female,Bengaluru,Travel,651724,1180551,3.9753746321378665,2.82215847331767,9.343917514520436,4.469241716241416,6.262457676966559,Medium
18,Other,Delhi,Fashion,590349,771588,1.8571623877673273,1.8505145268570016,6.833884734863263,7.001905024851135,5.812278982236079,Medium
49,Female,Delhi,Healthcare,487247,693914,0.8726700499880766,3.8964489682457693,6.011784579892803,4.385816880564864,3.5262772687973296,Low
56,Female,Mumbai,Automobile,273402,957850,4.883563437515449,2.3726263674922476,1.1910866230944217,5.352730338012145,3.9595829874386723,Low
53,Other,Pune,Healthcare,321828,1102797,0.554973235883678,3.5957105033376644,8.706232504294581,9.141071443810075,4.364504175301274,Low
56,Female,Bengaluru,Automobile,435270,926535,4.070596352211339,3.4343891164957383,8.245461840012592,2.212654844613492,2.864166534257453,Low
52,Male,Chennai,Automobile,611085,1383238,3.947326461683285,6.673385058210783,8.962430641204968,8.788933262287493,6.224058772064518,Medium
47,Female,Chennai,Finance,356986,1021044,1.1395602995865295,3.1052279306378456,8.46280797066472,2.9137267445305834,3.9380411501907573,Low
40,Male,Chennai,Healthcare,430239,1457087,2.381659035489558,3.2186561884161686,1.0639740707845469,8.562169585756557,2.633967897632938,Low
32,Male,Mumbai,Food,348576,1176016,1.768514820535198,4.598586873023603,9.005036586977079,9.254314435084613,6.304484402211839,Medium
35,Female,Chennai,Fashion,412827,1025918,4.935655137931833,2.5925856753755916,8.749343829074952,4.046524184230215,4.449725762411359,Low
29,Other,Hyderabad,Finance,431967,989611,1.568055478493597,1.784410966553744,8.726754681113793,7.457305937837897,5.83975716072236,Medium
34,Female,Chennai,Healthcare,684943,1191948,0.41191989002537555,2.9287205013238298,1.0535977441004243,4.727087063976647,3.08429890388441,Low
48,Male,Hyderabad,Food,615746,1168737,3.009503535370128,2.824328689221238,6.520224846290649,4.589098814650248,2.779337530708739,Low
33,Male,Hyderabad,Food,537511,1468912,2.641136403372415,6.175134113571003,9.054466368186766,5.069564419170089,2.7363856834391402,Low
35,Male,Hyderabad,Finance,657909,951516,2.004097837510691,5.394897900216869,8.114394735451853,5.7984236714509,2.9686127238923614,Low
44,Other,Ahmedabad,Travel,556717,1188261,2.8644521073408087,4.578626768179023,7.377003893361332,6.440577495364486,3.5030279131677027,Low
35,Female,Kolkata,Healthcare,699765,752087,4.75238908833932,3.646204915386186,5.462277436845043,9.585174750402686,5.860077375928343,Medium
46,Other,Chennai,Fashion,486942,985918,0.8788472529337705,3.605540089746006,8.483422599751885,3.4910732234862873,6.363705396709754,Medium
46,Female,Bengaluru,Finance,663724,771459,2.717339346185019,1.20417156763259,8.652058487516769,5.899639863357796,4.596088182634086,Low
29,Female,Hyderabad,Automobile,506578,690842,4.621486881213076,3.0375653421383495,7.722925296331837,7.564426514524271,5.411633985296899,Medium
21,Other,Delhi,Automobile,493983,1135074,0.4104413779685313,3.704988295241099,4.918305592167866,2.270670657421787,4.646343478591509,Low
28,Male,Bengaluru,Entertainment,539003,713444,2.6607599280929253,3.7086510020221413,8.848260049393403,4.178723823175178,6.09325322466781,Medium
33,Male,Delhi,Entertainment,568196,851815,0.8797858114964758,2.8208079289133314,3.4362266445984044,3.5978619767858735,1.6690248771398,Low
58,Male,Ahmedabad,Fashion,596966,1033327,2.4675164950446233,3.497712606167655,9.044741084735794,6.30483702738957,4.142616589753167,Low
50,Other,Bengaluru,Entertainment,306226,551870,3.3527830264683427,3.2636391462073107,1.9426347256327914,6.901941864915603,3.2940253253569174,Low
43,Other,Hyderabad,Healthcare,523141,438802,3.615241065941006,2.201090457240638,6.933559200833705,7.305952060728882,4.671774892757444,Medium
24,Female,Pune,Fashion,534948,1286439,2.075435556879388,6.012251955882807,6.152490934922228,1.7529039392717043,1.2290598005976097,Low
42,Male,Kolkata,Entertainment,604599,1198980,3.2765923234136225,4.312417819834797,5.232389049614339,1.6007660968681603,2.347441410181736,Low
25,Female,Kolkata,Food,489481,769992,0.8883469466797151,2.8110475811314664,3.4197101821551996,1.353870719360795,-0.6962608992598942,Low
55,Male,Mumbai,Travel,606098,1133777,1.0883609012135362,3.4231385422714147,2.142651976470817,2.3805813297005334,0.25035744219810674,Low
51,Male,Mumbai,Travel,659397,856714,1.1408856365334366,5.011548992151767,7.1091333388929625,3.227873558269389,3.170489217115152,Low
27,Other,Mumbai,Technology,389690,967878,1.6280786102563176,3.0327715154671413,5.461799800887861,6.96585703611285,4.559523834845256,Medium
56,Female,Bengaluru,Healthcare,500370,1075463,2.571172855351121,2.8743519775967696,6.675772998067838,8.978508756546534,4.8397776998962305,Low
26,Female,Kolkata,Entertainment,495995,1181219,1.1756339425289184,2.1004806947082013,6.1205613859043115,6.462956050630282,3.3401505684954804,Low
23,Male,Mumbai,Finance,637177,1079154,4.6626220760528,2.952804230807403,8.284949426792885,2.7394736561664224,4.162101142575863,Low
39,Female,Ahmedabad,Technology,607434,1257440,3.7918974990593046,3.8110404047780357,7.082114251600359,2.606134650514121,2.921527933640766,Low
28,Female,Pune,Fashion,635327,927582,0.963709218949645,5.7685348904581435,1.7587001237392221,5.669858067930969,0.8020908794279928,Low
48,Male,Ahmedabad,Technology,668736,650704,1.9080713045914983,4.785456803019285,8.887850731256917,7.335871884447607,4.284382978599466,Low
18,Female,Ahmedabad,Entertainment,393291,939607,3.3820033924529187,4.745307073093424,6.148013240118168,9.144982286679376,3.882259738558261,Low
58,Female,Kolkata,Travel,634074,802879,4.1156484378811395,4.689219080415032,3.0101925394852547,6.648584531073575,3.9964307217597512,Low
45,Female,Hyderabad,Finance,629399,1174438,1.3139139141749707,3.815447875736354,9.485432601851343,8.152675306002935,5.5693423594559635,Low
42,Male,Ahmedabad,Automobile,536560,564415,4.269818000867957,1.7308362711941507,7.18116524644943,2.2750678572414382,2.36929869732264,Low
24,Male,Hyderabad,Healthcare,604960,1138223,4.6759614512386145,3.683806366936254,2.0102811729567196,6.627696716045301,1.4623000113022233,Low
33,Female,Pune,Travel,409925,958386,3.4982944512254837,3.8363198466249337,3.1653957423603125,7.763253007802251,2.551484942497502,Low
37,Female,Mumbai,Entertainment,569553,816938,4.132937490107839,2.81580716980993,2.8807026371172455,4.243344144295808,3.436499796281973,Low
19,Male,Kolkata,Entertainment,517867,1245943,3.9453658621870202,3.985116669807783,1.4906089528116107,5.249070278426539,1.068217472061683,Low
19,Other,Pune,Fashion,483006,1084471,0.6662941719433442,4.120846319125856,4.308098972966549,8.433963974186309,4.602633656691641,Medium
23,Male,Hyderabad,Technology,401506,1150859,0.36893127529337233,4.554662455185178,5.646631928396715,4.631433312407742,3.110216040960975,Low
30,Female,Chennai,Technology,496512,801298,2.442725078111366,3.764832764526345,5.081552083637444,8.934304136571184,4.354856115982718,Low
22,Other,Ahmedabad,Travel,620065,751490,1.159693972716445,5.966020306767993,7.860240540170129,7.981431433690375,5.21666918751942,Medium
20,Male,Chennai,Technology,493801,1013978,2.5686288840557547,5.274502622743831,9.116729930656552,4.816485092573498,4.209456584572747,Low
48,Male,Pune,Technology,677252,774759,4.297116236456693,4.683121390200732,1.7271390422716388,7.074801623087302,2.681250739040372,Low
41,Other,Hyderabad,Entertainment,581746,787990,4.860022560858363,4.920133327237898,9.66660734831379,2.2058310375858663,4.0637295424975175,Low
28,Male,Pune,Automobile,587704,1153842,0.3121439367553977,2.453706784070744,6.4544636914425935,1.9602938996339967,3.4271467157789988,Low
46,Male,Delhi,Food,566507,958379,2.6365546206030235,3.6108352978488085,3.6552893246050955,9.606000759651108,4.417644626452404,Low
54,Female,Delhi,Healthcare,685767,1084066,2.173113971569479,4.75925639455648,8.562673421038813,7.667525430450571,4.705456827751728,Low
56,Male,Mumbai,Automobile,625155,1199771,3.8466643045916857,3.9134046788830337,1.3615282550030043,1.137839638109753,2.063938007607429,Low
42,Male,Bengaluru,Entertainment,656644,1493646,4.570754732105147,6.472251243142104,5.330636153097227,2.08788846487462,1.049889834034965,Low
51,Male,Ahmedabad,Entertainment,439735,713503,2.086721299373175,2.767096326531652,4.863160319109379,3.611374869428151,2.174874274445517,Low
31,Female,Hyderabad,Healthcare,385129,1164673,1.5696403398986352,5.642419059663279,2.8963493086916428,6.553653479039923,3.3334783476533856,Low
45,Other,Mumbai,Entertainment,548222,816021,0.5206839244807762,1.7817190172830015,5.441388943810642,1.8037343652467457,2.486492661672768,Low
57,Male,Hyderabad,Fashion,376307,1166405,1.7693026427070302,1.9222202867750573,8.877137990393836,3.7418307379752425,3.266246033786328,Low
53,Male,Bengaluru,Finance,577989,952560,0.23209107745221758,3.66451765666195,1.9047133292841871,7.1176146616689735,1.7407154976801713,Low
49,Male,Mumbai,Finance,603124,1120516,4.558674756708851,5.9345949290114115,9.35049754488422,8.80817932486272,4.8734402706494935,Medium
48,Male,Ahmedabad,Fashion,451147,675785,0.26351125989333485,5.429856504314819,5.123257169121386,2.6084004094093336,3.8517157102984543,Low
58,Male,Pune,Healthcare,495193,1052752,2.1344952790432328,3.2218994342414167,3.782103093331246,1.6690763646073459,3.1774299510167756,Low
26,Male,Ahmedabad,Fashion,317152,960754,0.7721997392927444,4.020109490718934,9.743046423902152,1.8857408773041866,3.8863023782301345,Low
22,Male,Bengaluru,Automobile,371828,930574,2.8857534548747954,4.419623290216538,1.5659521319344856,3.4490055804553457,2.9189895989974977,Low
18,Male,Hyderabad,Fashion,363305,898996,2.987976076267695,4.233480343785433,7.754528275161144,4.179452420918282,4.954967456085165,Low
34,Other,Hyderabad,Technology,591851,933596,0.9391528909503448,2.930475939263462,9.370842490223097,4.4700053396343815,5.560222440995458,Low
56,Female,Pune,Travel,384347,959084,4.236414080103933,3.39486605633438,1.4129203499209635,6.538601650635852,3.4692187711084093,Medium
52,Other,Chennai,Entertainment,552456,1099280,1.8336062610383568,2.9432112620196405,4.43714469055628,5.1939111707497245,2.7136823457220265,Low
21,Other,Mumbai,Entertainment,584019,1225754,4.107615164113226,3.9853180195572677,8.580907199565399,2.979682923572383,4.487528290817895,Low
39,Other,Pune,Healthcare,714269,866236,4.229641041804186,3.6157222437353003,8.930997660177784,8.00740710566868,4.3635916230476255,Low
48,Other,Bengaluru,Entertainment,627655,750277,2.143921691117289,5.385877833246508,5.468297427564863,4.69862854149054,3.9123430741440735,Low
40,Male,Kolkata,Finance,624790,865782,1.163837605234834,3.0189294083245097,1.033481964454066,5.543779750412922,1.6192862132450203,Low
22,Female,Kolkata,Entertainment,493686,1101034,2.6618614485798173,1.9274976690640275,1.2051608930198023,3.0376310845844348,1.1355918373221638,Low
37,Male,Hyderabad,Travel,504864,841362,4.117375897080127,4.0746414817538295,4.341513214358487,9.587107872275059,4.916917526189323,Low
32,Female,Chennai,Entertainment,570052,940018,0.7302087989763373,2.513463275879083,2.8072088746825057,5.4502186256426395,3.4506790589429186,Low
57,Female,Pune,Automobile,476495,1488888,4.249720944442664,5.648369063181886,8.4635395766816,4.214485889314407,4.1509622098342325,Low
47,Female,Mumbai,Food,393107,543777,3.665030532944199,4.864704255014547,3.746762004122472,7.356693505831683,4.94455962818695,Medium
32,Female,Bengaluru,Entertainment,733893,974589,2.450212065736478,3.62808706663012,2.102150955780234,4.477603607612248,1.9606790948052666,Low
38,Other,Kolkata,Travel,358936,736702,2.220080102395744,4.197462339850117,7.075534738247342,8.138572426466414,4.735405324805557,Low
50,Female,Ahmedabad,Entertainment,420576,1141559,2.4859519928491385,3.3115847524070157,5.312274678247205,5.280600139481619,2.3637287303391146,Low
41,Female,Ahmedabad,Technology,565424,1194494,2.3893124502333665,5.466485558647616,3.4672755359064507,6.3400692983359885,4.126104969931611,Medium
37,Male,Ahmedabad,Finance,652253,1255051,4.229116555214803,3.1562128494973942,5.654996093324216,7.0609396367390005,3.742899441428893,Low
18,Male,Ahmedabad,Entertainment,402916,1199034,0.9658280838805695,2.82542177027744,7.321176064425564,9.519281215909531,5.681937530769534,Medium
25,Female,Hyderabad,Finance,616428,884078,1.8880877036957138,3.7120029659649325,3.4932707610407956,8.140041498744488,3.680885624863455,Medium
34,Female,Chennai,Finance,597074,675917,4.627073857000322,4.321727766870044,3.263898051500771,5.367757640930129,3.295448107796011,Low
21,Other,Pune,Technology,656175,1251901,3.131194641588387,7.90248373237693,7.050182226920005,1.9287325281761487,2.0851777333568924,Low
20,Other,Ahmedabad,Fashion,687301,806942,2.2694214479937926,2.862649948158773,1.3809617484316221,4.424339611871341,0.284354060710182,Low
35,Female,Delhi,Finance,406547,1209202,2.6466746809439288,4.122372711557627,3.4117146865173087,5.501833813045605,2.497758463927169,Low
44,Male,Delhi,Technology,601051,1166741,0.390934164372953,2.634776823600201,3.516347177615911,6.1368509694016575,3.066041424430629,Low
51,Male,Delhi,Food,391552,886290,1.5923600359449839,3.8223629562431993,2.0263398237188994,8.005838676402137,2.193456638793131,Low
35,Male,Ahmedabad,Healthcare,723571,795244,1.243071528694618,2.361971967770224,4.974422192746534,2.8334459763576487,1.6926875331055706,Low
58,Male,Chennai,Entertainment,510448,1243826,4.21196885219408,3.734241447851864,8.527904128344728,3.340237169094385,4.498239211538967,Low
44,Female,Mumbai,Fashion,385395,1185110,4.603726572078746,3.9542613666375095,8.657198529874432,8.891118803175342,4.7820147154329735,Medium
50,Male,Ahmedabad,Entertainment,576444,1041435,0.5990334731326652,4.115229149710469,4.175226019370475,8.509294882392348,4.169205759557793,Low
42,Female,Chennai,Finance,557420,1025651,0.652889865010599,5.198132082060595,5.199618113209697,4.827211817300072,2.3260911800494144,Low
37,Female,Delhi,Technology,530234,988702,2.4209743839891944,3.8169973477587913,5.761235545277652,5.325736323181344,3.599288332400113,Low
30,Female,Chennai,Technology,448923,988361,1.986877031317916,3.1269065018615194,4.089598220332413,8.661681513610791,5.185611661591464,Low
39,Female,Delhi,Finance,669638,739298,2.259532821990611,3.543177059294841,7.960829212613925,2.9879315268959363,5.234348766166779,Low
41,Female,Hyderabad,Food,530949,845364,3.8773706208306518,3.8092865460464527,6.905726257802007,5.662575512534358,3.5598984566715335,Low
37,Female,Bengaluru,Entertainment,586040,645892,4.070565033910647,3.716460084072189,8.761165887093696,9.730385089791652,6.22030150047145,Medium
43,Other,Bengaluru,Food,580953,1030166,2.414502272272839,3.296130288366705,7.439122998053366,1.4543954595772046,3.1493306977009823,Medium
49,Other,Ahmedabad,Technology,348704,1286115,1.1235769706589818,5.0441289392832385,6.597961779975384,9.560378403330715,5.484166494489291,Medium
20,Male,Kolkata,Healthcare,522317,997356,4.590667745068434,4.4179531831235055,1.664626972327158,9.710640196631921,4.91300364352109,Medium
23,Female,Mumbai,Technology,469856,1034979,4.53961406466191,4.4250604338177455,6.282342024193884,3.7767521252099328,2.2205829771051695,Low
44,Other,Pune,Healthcare,345547,940921,4.5084592092400415,4.650111880577277,9.190107335987792,5.788333176218406,5.731249638809021,Medium
18,Male,Delhi,Entertainment,567540,859059,3.086749872635554,2.866436071413958,3.2993266224355984,2.82822781716476,0.26128199955622744,Low
29,Female,Pune,Food,385234,1169354,4.513300131557918,4.206577205803595,9.499351541100697,4.3719941413803145,4.769200309292592,Medium
53,Male,Pune,Automobile,689656,1131834,2.671451415645499,4.945312267467349,4.015936182041273,4.165222790653299,3.916883242680207,Low
46,Male,Mumbai,Travel,363492,1113174,4.782341348542595,4.516637279481849,8.865472933275402,1.7540135284175957,3.5454001150061387,Low
26,Female,Ahmedabad,Technology,395193,868163,3.8799204367463678,5.091998269982882,7.235204639411545,8.870373419648423,4.112907462008806,Low
49,Male,Hyderabad,Fashion,451670,918947,1.2182469238026723,2.6932919924193026,4.169676603134077,3.281421264745817,2.1862697586499467,Low
26,Other,Ahmedabad,Entertainment,425312,801795,4.759536482684888,4.446795237347632,1.9571061932861211,3.9943871037982204,1.6774636837551742,Low
29,Other,Bengaluru,Finance,613215,833770,1.818197535147812,3.5139954294404254,3.8521605339633926,1.25541766599677,4.358566848061227,Medium
20,Male,Ahmedabad,Healthcare,674660,1193877,1.3088382835955272,3.1251713034622295,8.417216104475418,6.000632720913286,5.868183965648696,Medium
43,Female,Chennai,Fashion,564179,906502,1.2378149061404873,4.402825246527209,8.392665091744544,8.220907788934776,6.457347917897257,Medium
40,Male,Pune,Technology,444495,1043351,2.8738301899343552,2.630883840956092,4.240647894801009,4.823515708727282,4.072570188558532,Low
31,Other,Mumbai,Entertainment,606678,1118000,4.825289522762109,3.6628693356514717,3.346185421416789,6.131178995938719,5.767383072090472,Medium
26,Male,Pune,Food,351459,1126194,0.33820075118720627,5.791983594125655,4.70208414170261,4.183012284802144,4.3320911719274005,Low
36,Female,Chennai,Automobile,447842,1070852,1.0127532681250084,3.601790528449108,7.729570973953697,4.876076375424733,3.5357200369894657,Medium
36,Female,Hyderabad,Food,600957,1069707,3.9721460064829164,4.721746266690347,9.0056705328051,1.1076496260068565,2.7473954915105026,Low
40,Other,Hyderabad,Finance,613782,825496,1.9560196050853103,2.9732114486130734,6.779883565328827,6.058115037334471,5.004452655747259,Medium
31,Male,Chennai,Travel,404226,1214228,0.6508148796860138,5.130343086678337,2.816141097186887,9.249603379530887,2.9508981734359074,Low
